LA	subnetwork	OD	with	preload									
20560	186	127	10.43	0.05	0	3600	1	0	0	0	0	1	1
20561	186	128	6.18	0.05	0	3600	1	0	0	0	0	1	1
20562	184	129	2.73	0.05	0	3600	1	0	0	0	0	1	1
20563	186	130	0.8	0.05	0	3600	1	0	0	0	0	1	1
20564	186	131	2.14	0.05	0	3600	1	0	0	0	0	1	1
20565	186	132	5.15	0.05	0	3600	1	0	0	0	0	1	1
20566	186	133	6.4	0.05	0	3600	1	0	0	0	0	1	1
20567	186	134	1.7	0.05	0	3600	1	0	0	0	0	1	1
20568	186	135	2.14	0.05	0	3600	1	0	0	0	0	1	1
20569	186	136	6.4	0.05	0	3600	1	0	0	0	0	1	1
20570	186	137	2.4	0.05	0	3600	1	0	0	0	0	1	1
20571	184	138	25.77	0.05	0	3600	1	0	0	0	0	1	1
20572	189	139	5.45	0.05	0	3600	1	0	0	0	0	1	1
20573	184	140	2.73	0.05	0	3600	1	0	0	0	0	1	1
20574	186	141	6.18	0.05	0	3600	1	0	0	0	0	1	1
20575	186	142	6.18	0.05	0	3600	1	0	0	0	0	1	1
20576	194	182	32.79	0.05	0	3600	1	0	0	0	0	1	1
20577	194	181	108.65	0.05	0	3600	1	0	0	0	0	1	1
20578	189	143	15.2	0.05	0	3600	1	0	0	0	0	1	1
20579	189	144	3.67	0.05	0	3600	1	0	0	0	0	1	1
20580	189	145	9.56	0.05	0	3600	1	0	0	0	0	1	1
20581	184	147	12.33	0.05	0	3600	1	0	0	0	0	1	1
20582	186	148	39.9	0.05	0	3600	1	0	0	0	0	1	1
20583	185	149	64.16	0.05	0	3600	1	0	0	0	0	1	1
20584	189	150	3.37	0.05	0	3600	1	0	0	0	0	1	1
20585	189	151	5.35	0.05	0	3600	1	0	0	0	0	1	1
20586	184	153	103.18	0.05	0	3600	1	0	0	0	0	1	1
20587	189	154	5.35	0.05	0	3600	1	0	0	0	0	1	1
20588	189	155	3.37	0.05	0	3600	1	0	0	0	0	1	1
20589	185	157	45.7	0.05	0	3600	1	0	0	0	0	1	1
20590	186	160	92.4	0.05	0	3600	1	0	0	0	0	1	1
20591	160	171	92.47	0.05	0	3600	1	0	0	0	0	1	1
20592	160	171	1.5387656871	0.05	0	2456.5143554237	1	0	0	0	0	1	1
20593	161	2	24.1057083657	0.05	3443.1906690874	3600	1	0	0	0	0	1	1
20594	160	3	0.21	0.05	0	3600	1	0	0	0	0	1	1
20595	160	4	0.21	0.05	0	3600	1	0	0	0	0	1	1
20596	160	171	0.3121958306	0.05	0	2421.5570034312	1	0	0	0	0	1	1
20597	163	6	2.0357136389	0.05	3228.6314609474	3600	1	0	0	0	0	1	1
20598	160	7	0.14	0.05	0	3600	1	0	0	0	0	1	1
20599	160	171	0.3123104046	0.05	0	2420.6686326374	1	0	0	0	0	1	1
20600	163	9	2.0292415171	0.05	3227.4470073542	3600	1	0	0	0	0	1	1
20601	160	10	0.14	0.05	0	3600	1	0	0	0	0	1	1
20602	160	14	0.1	0.05	0	3600	1	0	0	0	0	1	1
20603	160	171	2.5905824371	0.05	0	2626.4363961817	1	0	0	0	0	1	1
20604	167	16	11.4962781859	0.05	3008.1562841504	3600	1	0	0	0	0	1	1
20605	160	17	0.2	0.05	0	3600	1	0	0	0	0	1	1
20606	160	22	0.2	0.05	0	3600	1	0	0	0	0	1	1
20607	160	23	0.1	0.05	0	3600	1	0	0	0	0	1	1
20608	160	24	0.1	0.05	0	3600	1	0	0	0	0	1	1
20609	160	27	0.1	0.05	0	3600	1	0	0	0	0	1	1
20610	160	29	0.2	0.05	0	3600	1	0	0	0	0	1	1
20611	160	31	0.1	0.05	0	3600	1	0	0	0	0	1	1
20612	160	171	0.0787695779	0.05	0	3199.204652197	1	0	0	0	0	1	1
20613	169	35	1.090628138	0.05	3368.9404929002	3600	1	0	0	0	0	1	1
20614	160	171	0.0783876646	0.05	0	3214.7915278444	1	0	0	0	0	1	1
20615	169	38	1.1740279314	0.05	3385.3543401638	3600	1	0	0	0	0	1	1
20616	160	41	0.1	0.05	0	3600	1	0	0	0	0	1	1
20617	160	42	13.8	0.05	0	3600	1	0	0	0	0	1	1
20618	160	46	2.1	0.05	0	3600	1	0	0	0	0	1	1
20619	160	48	0.1	0.05	0	3600	1	0	0	0	0	1	1
20620	160	50	0.1	0.05	0	3600	1	0	0	0	0	1	1
20621	160	51	0.5	0.05	0	3600	1	0	0	0	0	1	1
20622	160	52	0.1	0.05	0	3600	1	0	0	0	0	1	1
20623	160	53	0.5	0.05	0	3600	1	0	0	0	0	1	1
20624	160	54	0.5	0.05	0	3600	1	0	0	0	0	1	1
20625	160	56	15.6	0.05	0	3600	1	0	0	0	0	1	1
20626	160	58	0.1	0.05	0	3600	1	0	0	0	0	1	1
20627	160	59	0.1	0.05	0	3600	1	0	0	0	0	1	1
20628	160	61	0.8	0.05	0	3600	1	0	0	0	0	1	1
20629	160	63	0.3	0.05	0	3600	1	0	0	0	0	1	1
20630	160	65	0.5	0.05	0	3600	1	0	0	0	0	1	1
20631	160	66	0.1	0.05	0	3600	1	0	0	0	0	1	1
20632	160	68	0.5	0.05	0	3600	1	0	0	0	0	1	1
20633	160	69	2	0.05	0	3600	1	0	0	0	0	1	1
20634	160	70	0.5	0.05	0	3600	1	0	0	0	0	1	1
20635	160	178	5.74	0.05	0	3600	1	0	0	0	0	1	1
20636	160	75	0.7	0.05	0	3600	1	0	0	0	0	1	1
20637	160	77	0.8	0.05	0	3600	1	0	0	0	0	1	1
20638	160	78	0.8	0.05	0	3600	1	0	0	0	0	1	1
20639	160	79	23.1	0.05	0	3600	1	0	0	0	0	1	1
20640	160	80	13.8	0.05	0	3600	1	0	0	0	0	1	1
20641	160	82	0.77	0.05	0	3600	1	0	0	0	0	1	1
20642	160	85	1.3	0.05	0	3600	1	0	0	0	0	1	1
20643	160	86	0.91	0.05	0	3600	1	0	0	0	0	1	1
20644	160	88	3	0.05	0	3600	1	0	0	0	0	1	1
20645	160	90	0.3	0.05	0	3600	1	0	0	0	0	1	1
20646	160	92	0.4	0.05	0	3600	1	0	0	0	0	1	1
20647	160	93	0.4	0.05	0	3600	1	0	0	0	0	1	1
20648	160	94	2.2	0.05	0	3600	1	0	0	0	0	1	1
20649	160	95	2.2	0.05	0	3600	1	0	0	0	0	1	1
20650	160	96	1.5	0.05	0	3600	1	0	0	0	0	1	1
20651	160	97	0.2	0.05	0	3600	1	0	0	0	0	1	1
20652	160	98	2.1	0.05	0	3600	1	0	0	0	0	1	1
20653	160	100	0.8	0.05	0	3600	1	0	0	0	0	1	1
20654	160	179	2.42	0.05	0	3600	1	0	0	0	0	1	1
20655	160	101	0.7	0.05	0	3600	1	0	0	0	0	1	1
20656	160	102	0.7	0.05	0	3600	1	0	0	0	0	1	1
20657	160	103	0.7	0.05	0	3600	1	0	0	0	0	1	1
20658	160	104	0.8	0.05	0	3600	1	0	0	0	0	1	1
20659	160	105	0.8	0.05	0	3600	1	0	0	0	0	1	1
20660	160	106	4.8	0.05	0	3600	1	0	0	0	0	1	1
20661	160	107	1.4	0.05	0	3600	1	0	0	0	0	1	1
20662	160	182	13.33	0.05	0	3600	1	0	0	0	0	1	1
20663	160	187	128.46	0.05	0	3600	1	0	0	0	0	1	1
20664	160	108	1.4	0.05	0	3600	1	0	0	0	0	1	1
20665	160	109	2.3	0.05	0	3600	1	0	0	0	0	1	1
20666	160	110	5.2	0.05	0	3600	1	0	0	0	0	1	1
20667	160	111	0.6	0.05	0	3600	1	0	0	0	0	1	1
20668	160	112	0.7	0.05	0	3600	1	0	0	0	0	1	1
20669	160	113	1.4	0.05	0	3600	1	0	0	0	0	1	1
20670	160	114	0.6	0.05	0	3600	1	0	0	0	0	1	1
20671	160	115	3.3	0.05	0	3600	1	0	0	0	0	1	1
20672	160	116	0.7	0.05	0	3600	1	0	0	0	0	1	1
20673	160	117	3.1	0.05	0	3600	1	0	0	0	0	1	1
20674	160	118	0.1	0.05	0	3600	1	0	0	0	0	1	1
20675	160	119	0.7	0.05	0	3600	1	0	0	0	0	1	1
20676	160	120	4.9	0.05	0	3600	1	0	0	0	0	1	1
20677	160	121	0.7	0.05	0	3600	1	0	0	0	0	1	1
20678	160	122	13	0.05	0	3600	1	0	0	0	0	1	1
20679	160	123	4.9	0.05	0	3600	1	0	0	0	0	1	1
20680	160	180	1.58	0.05	0	3600	1	0	0	0	0	1	1
20681	160	124	0.6	0.05	0	3600	1	0	0	0	0	1	1
20682	160	125	0.7	0.05	0	3600	1	0	0	0	0	1	1
20683	160	126	6.3	0.05	0	3600	1	0	0	0	0	1	1
20684	160	127	4.9	0.05	0	3600	1	0	0	0	0	1	1
20685	160	128	2.8	0.05	0	3600	1	0	0	0	0	1	1
20686	160	129	0.4	0.05	0	3600	1	0	0	0	0	1	1
20687	160	130	0.6	0.05	0	3600	1	0	0	0	0	1	1
20688	160	131	0.7	0.05	0	3600	1	0	0	0	0	1	1
20689	160	132	2	0.05	0	3600	1	0	0	0	0	1	1
20690	160	133	2.8	0.05	0	3600	1	0	0	0	0	1	1
20691	160	134	0.6	0.05	0	3600	1	0	0	0	0	1	1
20692	160	135	0.7	0.05	0	3600	1	0	0	0	0	1	1
20693	160	136	2.8	0.05	0	3600	1	0	0	0	0	1	1
20694	160	137	0.8	0.05	0	3600	1	0	0	0	0	1	1
20695	160	138	2.8	0.05	0	3600	1	0	0	0	0	1	1
20696	160	139	1.3	0.05	0	3600	1	0	0	0	0	1	1
20697	160	140	0.4	0.05	0	3600	1	0	0	0	0	1	1
20698	160	141	2.8	0.05	0	3600	1	0	0	0	0	1	1
20699	160	142	2.8	0.05	0	3600	1	0	0	0	0	1	1
20700	160	181	1.7	0.05	0	3600	1	0	0	0	0	1	1
20701	160	143	0.7	0.05	0	3600	1	0	0	0	0	1	1
20702	160	144	0.8	0.05	0	3600	1	0	0	0	0	1	1
20703	160	145	1.9	0.05	0	3600	1	0	0	0	0	1	1
20704	160	146	2	0.05	0	3600	1	0	0	0	0	1	1
20705	160	147	1.7	0.05	0	3600	1	0	0	0	0	1	1
20706	160	148	8.6	0.05	0	3600	1	0	0	0	0	1	1
20707	160	149	13	0.05	0	3600	1	0	0	0	0	1	1
20708	160	150	0.8	0.05	0	3600	1	0	0	0	0	1	1
20709	160	151	0.8	0.05	0	3600	1	0	0	0	0	1	1
20710	160	152	2.3	0.05	0	3600	1	0	0	0	0	1	1
20711	160	153	1.7	0.05	0	3600	1	0	0	0	0	1	1
20712	160	154	0.8	0.05	0	3600	1	0	0	0	0	1	1
20713	160	155	0.8	0.05	0	3600	1	0	0	0	0	1	1
20714	160	156	3.1	0.05	0	3600	1	0	0	0	0	1	1
20715	160	157	11.4	0.05	0	3600	1	0	0	0	0	1	1
20716	160	158	0.9	0.05	0	3600	1	0	0	0	0	1	1
20717	160	159	0.9	0.05	0	3600	1	0	0	0	0	1	1
20718	160	186	101	0.05	0	3600	1	0	0	0	0	1	1
20719	182	112	0.42	0.05	0	3600	1	0	0	0	0	1	1
20720	182	116	0.21	0.05	0	3600	1	0	0	0	0	1	1
20721	182	117	0.28	0.05	0	3600	1	0	0	0	0	1	1
20722	182	122	0.84	0.05	0	3600	1	0	0	0	0	1	1
20723	182	126	0.42	0.05	0	3600	1	0	0	0	0	1	1
20724	182	127	3.22	0.05	0	3600	1	0	0	0	0	1	1
20725	182	130	0.21	0.05	0	3600	1	0	0	0	0	1	1
20726	193	29	1.05	0.05	0	3600	1	0	0	0	0	1	1
20727	193	31	1.05	0.05	0	3600	1	0	0	0	0	1	1
20728	193	46	0.07	0.05	0	3600	1	0	0	0	0	1	1
20729	193	53	0.07	0.05	0	3600	1	0	0	0	0	1	1
20730	193	54	0.07	0.05	0	3600	1	0	0	0	0	1	1
20731	193	61	0.07	0.05	0	3600	1	0	0	0	0	1	1
20732	193	65	0.14	0.05	0	3600	1	0	0	0	0	1	1
20733	193	68	0.14	0.05	0	3600	1	0	0	0	0	1	1
20734	193	69	0.42	0.05	0	3600	1	0	0	0	0	1	1
20735	193	70	0.14	0.05	0	3600	1	0	0	0	0	1	1
20736	193	76	0.14	0.05	0	3600	1	0	0	0	0	1	1
20737	193	77	0.21	0.05	0	3600	1	0	0	0	0	1	1
20738	193	78	0.21	0.05	0	3600	1	0	0	0	0	1	1
20739	193	84	0.28	0.05	0	3600	1	0	0	0	0	1	1
20740	193	85	0.28	0.05	0	3600	1	0	0	0	0	1	1
20741	193	91	0.28	0.05	0	3600	1	0	0	0	0	1	1
20742	193	92	0.2	0.05	0	3600	1	0	0	0	0	1	1
20743	193	93	0.2	0.05	0	3600	1	0	0	0	0	1	1
20744	193	94	0.28	0.05	0	3600	1	0	0	0	0	1	1
20745	193	95	0.42	0.05	0	3600	1	0	0	0	0	1	1
20746	193	96	0.35	0.05	0	3600	1	0	0	0	0	1	1
20747	193	98	4.13	0.05	0	3600	1	0	0	0	0	1	1
20748	193	101	0.3	0.05	0	3600	1	0	0	0	0	1	1
20749	193	102	0.3	0.05	0	3600	1	0	0	0	0	1	1
20750	193	103	0.3	0.05	0	3600	1	0	0	0	0	1	1
20751	193	104	0.3	0.05	0	3600	1	0	0	0	0	1	1
20752	193	106	1.2	0.05	0	3600	1	0	0	0	0	1	1
20753	193	107	0.6	0.05	0	3600	1	0	0	0	0	1	1
20754	193	108	0.6	0.05	0	3600	1	0	0	0	0	1	1
20755	193	111	5.62	0.05	0	3600	1	0	0	0	0	1	1
20756	193	112	0.6	0.05	0	3600	1	0	0	0	0	1	1
20757	193	113	0.6	0.05	0	3600	1	0	0	0	0	1	1
20758	193	114	7.15	0.05	0	3600	1	0	0	0	0	1	1
20759	193	116	0.3	0.05	0	3600	1	0	0	0	0	1	1
20760	193	117	0.42	0.05	0	3600	1	0	0	0	0	1	1
20761	193	118	5.48	0.05	0	3600	1	0	0	0	0	1	1
20762	193	119	15.12	0.05	0	3600	1	0	0	0	0	1	1
20763	193	120	0.9	0.05	0	3600	1	0	0	0	0	1	1
20764	193	122	1.3	0.05	0	3600	1	0	0	0	0	1	1
20765	193	123	0.9	0.05	0	3600	1	0	0	0	0	1	1
20766	193	124	0.3	0.05	0	3600	1	0	0	0	0	1	1
20767	193	125	0.3	0.05	0	3600	1	0	0	0	0	1	1
20768	193	126	0.63	0.05	0	3600	1	0	0	0	0	1	1
20769	193	127	6	0.05	0	3600	1	0	0	0	0	1	1
20770	193	128	0.3	0.05	0	3600	1	0	0	0	0	1	1
20771	193	130	0.3	0.05	0	3600	1	0	0	0	0	1	1
20772	193	131	0.3	0.05	0	3600	1	0	0	0	0	1	1
20773	193	132	0.6	0.05	0	3600	1	0	0	0	0	1	1
20774	193	133	0.3	0.05	0	3600	1	0	0	0	0	1	1
20775	193	134	0.3	0.05	0	3600	1	0	0	0	0	1	1
20776	193	135	0.3	0.05	0	3600	1	0	0	0	0	1	1
20777	193	136	0.3	0.05	0	3600	1	0	0	0	0	1	1
20778	193	137	0.5	0.05	0	3600	1	0	0	0	0	1	1
20779	193	139	3.5	0.05	0	3600	1	0	0	0	0	1	1
20780	189	141	12.32	0.05	0	3600	1	0	0	0	0	1	1
20781	189	142	12.32	0.05	0	3600	1	0	0	0	0	1	1
20782	193	143	0.3	0.05	0	3600	1	0	0	0	0	1	1
20783	193	144	0.5	0.05	0	3600	1	0	0	0	0	1	1
20784	193	145	2.2	0.05	0	3600	1	0	0	0	0	1	1
20785	193	150	11.54	0.05	0	3600	1	0	0	0	0	1	1
20786	193	151	0.5	0.05	0	3600	1	0	0	0	0	1	1
20787	189	152	16.81	0.05	0	3600	1	0	0	0	0	1	1
20788	193	154	0.5	0.05	0	3600	1	0	0	0	0	1	1
20789	193	155	11.54	0.05	0	3600	1	0	0	0	0	1	1
20790	189	156	57.38	0.05	0	3600	1	0	0	0	0	1	1
20791	191	5	1.19	0.05	0	3600	1	0	0	0	0	1	1
20792	191	8	1.33	0.05	0	3600	1	0	0	0	0	1	1
20793	191	12	2.73	0.05	0	3600	1	0	0	0	0	1	1
20794	191	13	2.1	0.05	0	3600	1	0	0	0	0	1	1
20795	191	14	5.62	0.05	0	3600	1	0	0	0	0	1	1
20796	191	15	2.03	0.05	0	3600	1	0	0	0	0	1	1
20797	191	17	6.56	0.05	0	3600	1	0	0	0	0	1	1
20798	191	19	2.73	0.05	0	3600	1	0	0	0	0	1	1
20799	191	20	1.54	0.05	0	3600	1	0	0	0	0	1	1
20800	191	21	1.4	0.05	0	3600	1	0	0	0	0	1	1
20801	191	29	6.56	0.05	0	3600	1	0	0	0	0	1	1
20802	191	31	6.56	0.05	0	3600	1	0	0	0	0	1	1
20803	191	39	0.21	0.05	0	3600	1	0	0	0	0	1	1
20804	191	41	0.35	0.05	0	3600	1	0	0	0	0	1	1
20805	191	46	0.77	0.05	0	3600	1	0	0	0	0	1	1
20806	191	48	0.42	0.05	0	3600	1	0	0	0	0	1	1
20807	191	50	0.42	0.05	0	3600	1	0	0	0	0	1	1
20808	191	53	0.71	0.05	0	3600	1	0	0	0	0	1	1
20809	191	54	0.71	0.05	0	3600	1	0	0	0	0	1	1
20810	191	61	0.9	0.05	0	3600	1	0	0	0	0	1	1
20811	191	62	0.28	0.05	0	3600	1	0	0	0	0	1	1
20812	191	65	0.81	0.05	0	3600	1	0	0	0	0	1	1
20813	191	66	0.35	0.05	0	3600	1	0	0	0	0	1	1
20814	191	67	0.21	0.05	0	3600	1	0	0	0	0	1	1
20815	191	68	0.81	0.05	0	3600	1	0	0	0	0	1	1
20816	191	69	2.14	0.05	0	3600	1	0	0	0	0	1	1
20817	191	70	0.6	0.05	0	3600	1	0	0	0	0	1	1
20818	191	71	0.28	0.05	0	3600	1	0	0	0	0	1	1
20819	191	74	0.28	0.05	0	3600	1	0	0	0	0	1	1
20820	191	76	0.57	0.05	0	3600	1	0	0	0	0	1	1
20821	191	77	0.9	0.05	0	3600	1	0	0	0	0	1	1
20822	191	78	0.9	0.05	0	3600	1	0	0	0	0	1	1
20823	191	81	0.28	0.05	0	3600	1	0	0	0	0	1	1
20824	191	82	2.1	0.05	0	3600	1	0	0	0	0	1	1
20825	191	83	0.35	0.05	0	3600	1	0	0	0	0	1	1
20826	191	84	2.38	0.05	0	3600	1	0	0	0	0	1	1
20827	191	85	2.03	0.05	0	3600	1	0	0	0	0	1	1
20828	191	86	3.01	0.05	0	3600	1	0	0	0	0	1	1
20829	191	87	1.12	0.05	0	3600	1	0	0	0	0	1	1
20830	191	90	0.35	0.05	0	3600	1	0	0	0	0	1	1
20831	191	91	1.47	0.05	0	3600	1	0	0	0	0	1	1
20832	191	92	1.11	0.05	0	3600	1	0	0	0	0	1	1
20833	191	93	1.11	0.05	0	3600	1	0	0	0	0	1	1
20834	191	94	2.18	0.05	0	3600	1	0	0	0	0	1	1
20835	191	95	2.46	0.05	0	3600	1	0	0	0	0	1	1
20836	191	96	1.85	0.05	0	3600	1	0	0	0	0	1	1
20837	191	179	12.51	0.05	0	3600	1	0	0	0	0	1	1
20838	191	101	2.78	0.05	0	3600	1	0	0	0	0	1	1
20839	191	102	2.02	0.05	0	3600	1	0	0	0	0	1	1
20840	191	103	2.02	0.05	0	3600	1	0	0	0	0	1	1
20841	191	104	1.17	0.05	0	3600	1	0	0	0	0	1	1
20842	191	106	6.12	0.05	0	3600	1	0	0	0	0	1	1
20843	191	107	3.84	0.05	0	3600	1	0	0	0	0	1	1
20844	191	108	3.84	0.05	0	3600	1	0	0	0	0	1	1
20845	189	109	1.54	0.05	0	3600	1	0	0	0	0	1	1
20846	189	110	3.64	0.05	0	3600	1	0	0	0	0	1	1
20847	191	111	3.91	0.05	0	3600	1	0	0	0	0	1	1
20848	191	112	16.18	0.05	0	3600	1	0	0	0	0	1	1
20849	191	113	3.79	0.05	0	3600	1	0	0	0	0	1	1
20850	191	114	3.94	0.05	0	3600	1	0	0	0	0	1	1
20851	191	116	2.01	0.05	0	3600	1	0	0	0	0	1	1
20852	189	117	0.84	0.05	0	3600	1	0	0	0	0	1	1
20853	191	118	0.5	0.05	0	3600	1	0	0	0	0	1	1
20854	191	119	3.1	0.05	0	3600	1	0	0	0	0	1	1
20855	189	120	19.08	0.05	0	3600	1	0	0	0	0	1	1
20856	189	122	13.2	0.05	0	3600	1	0	0	0	0	1	1
20857	189	123	19.08	0.05	0	3600	1	0	0	0	0	1	1
20858	191	180	3.98	0.05	0	3600	1	0	0	0	0	1	1
20859	189	126	1.54	0.05	0	3600	1	0	0	0	0	1	1
20860	191	127	89.71	0.05	0	3600	1	0	0	0	0	1	1
20861	191	130	15.27	0.05	0	3600	1	0	0	0	0	1	1
20862	191	134	15.5	0.05	0	3600	1	0	0	0	0	1	1
20863	190	135	3.6	0.05	0	3600	1	0	0	0	0	1	1
20864	191	137	20.4	0.05	0	3600	1	0	0	0	0	1	1
20865	191	139	6.7	0.05	0	3600	1	0	0	0	0	1	1
20866	191	150	7.5	0.05	0	3600	1	0	0	0	0	1	1
20867	191	155	7.5	0.05	0	3600	1	0	0	0	0	1	1
20868	192	12	3.15	0.05	0	3600	1	0	0	0	0	1	1
20869	192	13	1.96	0.05	0	3600	1	0	0	0	0	1	1
20870	192	14	4.83	0.05	0	3600	1	0	0	0	0	1	1
20871	192	15	1.89	0.05	0	3600	1	0	0	0	0	1	1
20872	192	17	5.6	0.05	0	3600	1	0	0	0	0	1	1
20873	192	19	3.15	0.05	0	3600	1	0	0	0	0	1	1
20874	192	20	1.75	0.05	0	3600	1	0	0	0	0	1	1
20875	192	29	6.79	0.05	0	3600	1	0	0	0	0	1	1
20876	192	31	6.86	0.05	0	3600	1	0	0	0	0	1	1
20877	192	44	1.54	0.05	0	3600	1	0	0	0	0	1	1
20878	192	46	0.28	0.05	0	3600	1	0	0	0	0	1	1
20879	192	47	0.21	0.05	0	3600	1	0	0	0	0	1	1
20880	192	53	0.34	0.05	0	3600	1	0	0	0	0	1	1
20881	192	54	0.34	0.05	0	3600	1	0	0	0	0	1	1
20882	192	61	0.57	0.05	0	3600	1	0	0	0	0	1	1
20883	192	64	0.21	0.05	0	3600	1	0	0	0	0	1	1
20884	192	65	0.55	0.05	0	3600	1	0	0	0	0	1	1
20885	192	68	0.55	0.05	0	3600	1	0	0	0	0	1	1
20886	192	69	1.86	0.05	0	3600	1	0	0	0	0	1	1
20887	192	70	0.47	0.05	0	3600	1	0	0	0	0	1	1
20888	192	71	0.28	0.05	0	3600	1	0	0	0	0	1	1
20889	192	72	0.7	0.05	0	3600	1	0	0	0	0	1	1
20890	192	74	0.28	0.05	0	3600	1	0	0	0	0	1	1
20891	192	76	0.49	0.05	0	3600	1	0	0	0	0	1	1
20892	192	77	0.71	0.05	0	3600	1	0	0	0	0	1	1
20893	192	78	0.71	0.05	0	3600	1	0	0	0	0	1	1
20894	193	81	0.21	0.05	0	3600	1	0	0	0	0	1	1
20895	193	83	0.21	0.05	0	3600	1	0	0	0	0	1	1
20896	192	84	1.54	0.05	0	3600	1	0	0	0	0	1	1
20897	192	85	1.38	0.05	0	3600	1	0	0	0	0	1	1
20898	193	87	0.49	0.05	0	3600	1	0	0	0	0	1	1
20899	193	90	0.28	0.05	0	3600	1	0	0	0	0	1	1
20900	192	91	1.25	0.05	0	3600	1	0	0	0	0	1	1
20901	192	92	0.92	0.05	0	3600	1	0	0	0	0	1	1
20902	192	93	0.92	0.05	0	3600	1	0	0	0	0	1	1
20903	192	94	1.76	0.05	0	3600	1	0	0	0	0	1	1
20904	192	95	2.25	0.05	0	3600	1	0	0	0	0	1	1
20905	192	96	1.63	0.05	0	3600	1	0	0	0	0	1	1
20906	192	98	3.46	0.05	0	3600	1	0	0	0	0	1	1
20907	192	101	2.32	0.05	0	3600	1	0	0	0	0	1	1
20908	192	102	2.76	0.05	0	3600	1	0	0	0	0	1	1
20909	192	103	2.76	0.05	0	3600	1	0	0	0	0	1	1
20910	192	104	1.39	0.05	0	3600	1	0	0	0	0	1	1
20911	192	106	7.63	0.05	0	3600	1	0	0	0	0	1	1
20912	192	107	4.86	0.05	0	3600	1	0	0	0	0	1	1
20913	192	108	4.86	0.05	0	3600	1	0	0	0	0	1	1
20914	192	112	5.26	0.05	0	3600	1	0	0	0	0	1	1
20915	192	113	4.75	0.05	0	3600	1	0	0	0	0	1	1
20916	193	179	4.61	0.05	0	3600	1	0	0	0	0	1	1
20917	192	116	2.04	0.05	0	3600	1	0	0	0	0	1	1
20918	192	117	0.42	0.05	0	3600	1	0	0	0	0	1	1
20919	192	120	5.83	0.05	0	3600	1	0	0	0	0	1	1
20920	192	122	4.31	0.05	0	3600	1	0	0	0	0	1	1
20921	192	123	5.83	0.05	0	3600	1	0	0	0	0	1	1
20922	193	180	15.81	0.05	0	3600	1	0	0	0	0	1	1
20923	192	124	3.2	0.05	0	3600	1	0	0	0	0	1	1
20924	192	125	1.3	0.05	0	3600	1	0	0	0	0	1	1
20925	192	126	0.7	0.05	0	3600	1	0	0	0	0	1	1
20926	192	127	50.82	0.05	0	3600	1	0	0	0	0	1	1
20927	192	128	3.3	0.05	0	3600	1	0	0	0	0	1	1
20928	192	130	4.48	0.05	0	3600	1	0	0	0	0	1	1
20929	192	131	3.4	0.05	0	3600	1	0	0	0	0	1	1
20930	192	132	4.6	0.05	0	3600	1	0	0	0	0	1	1
20931	192	133	3.3	0.05	0	3600	1	0	0	0	0	1	1
20932	192	134	4.62	0.05	0	3600	1	0	0	0	0	1	1
20933	192	135	4.01	0.05	0	3600	1	0	0	0	0	1	1
20934	192	136	3.3	0.05	0	3600	1	0	0	0	0	1	1
20935	192	137	6.09	0.05	0	3600	1	0	0	0	0	1	1
20936	192	143	0.9	0.05	0	3600	1	0	0	0	0	1	1
20937	192	144	1.5	0.05	0	3600	1	0	0	0	0	1	1
20938	192	145	7.2	0.05	0	3600	1	0	0	0	0	1	1
20939	192	151	1.5	0.05	0	3600	1	0	0	0	0	1	1
20940	192	154	1.5	0.05	0	3600	1	0	0	0	0	1	1
20941	194	112	1.34	0.05	0	3600	1	0	0	0	0	1	1
20942	194	113	1.06	0.05	0	3600	1	0	0	0	0	1	1
20943	194	116	0.55	0.05	0	3600	1	0	0	0	0	1	1
20944	194	117	0.42	0.05	0	3600	1	0	0	0	0	1	1
20945	194	181	0.6551089918	0.05	526.8794842466	1625.9332432151	1	0	0	0	0	1	1
20946	180	118	0.5721850364	0.05	2341.6658001456	3600	1	0	0	0	0	1	1
20947	194	181	2.2279717302	0.05	542.2295941571	1673.3031916317	1	0	0	0	0	1	1
20948	180	119	2.1174476006	0.05	2409.8879049734	3600	1	0	0	0	0	1	1
20949	194	120	2.56	0.05	0	3600	1	0	0	0	0	1	1
20950	194	122	1.96	0.05	0	3600	1	0	0	0	0	1	1
20951	194	123	2.56	0.05	0	3600	1	0	0	0	0	1	1
20952	194	124	1.15	0.05	0	3600	1	0	0	0	0	1	1
20953	194	125	0.95	0.05	0	3600	1	0	0	0	0	1	1
20954	194	126	0.7	0.05	0	3600	1	0	0	0	0	1	1
20955	194	127	13.32	0.05	0	3600	1	0	0	0	0	1	1
20956	194	128	1.15	0.05	0	3600	1	0	0	0	0	1	1
20957	194	130	0.77	0.05	0	3600	1	0	0	0	0	1	1
20958	194	131	1.15	0.05	0	3600	1	0	0	0	0	1	1
20959	194	132	1.79	0.05	0	3600	1	0	0	0	0	1	1
20960	194	133	1.01	0.05	0	3600	1	0	0	0	0	1	1
20961	194	134	1.04	0.05	0	3600	1	0	0	0	0	1	1
20962	194	135	1.04	0.05	0	3600	1	0	0	0	0	1	1
20963	194	136	1.01	0.05	0	3600	1	0	0	0	0	1	1
20964	194	137	1.44	0.05	0	3600	1	0	0	0	0	1	1
20965	194	139	8.79	0.05	0	3600	1	0	0	0	0	1	1
20966	194	143	1.11	0.05	0	3600	1	0	0	0	0	1	1
