LA	subnetwork	OD	with	preload									
6144	75	81	28.7	0.05	0	3600	1	0	0	0	0	1	1
6145	75	83	20.4	0.05	0	3600	1	0	0	0	0	1	1
6146	75	85	17.7	0.05	0	3600	1	0	0	0	0	1	1
6147	75	86	4.9	0.05	0	3600	1	0	0	0	0	1	1
6148	75	87	11.3	0.05	0	3600	1	0	0	0	0	1	1
6149	75	89	6	0.05	0	3600	1	0	0	0	0	1	1
6150	75	91	2	0.05	0	3600	1	0	0	0	0	1	1
6151	75	93	2	0.05	0	3600	1	0	0	0	0	1	1
6152	75	94	4.9	0.05	0	3600	1	0	0	0	0	1	1
6153	75	95	10.6	0.05	0	3600	1	0	0	0	0	1	1
6154	75	96	0.8	0.05	0	3600	1	0	0	0	0	1	1
6155	75	97	0.8	0.05	0	3600	1	0	0	0	0	1	1
6156	75	99	3	0.05	0	3600	1	0	0	0	0	1	1
6157	75	100	1.7	0.05	0	3600	1	0	0	0	0	1	1
6158	75	140	4.7	0.05	0	3600	1	0	0	0	0	1	1
6159	75	103	1	0.05	0	3600	1	0	0	0	0	1	1
6160	75	104	22.7	0.05	0	3600	1	0	0	0	0	1	1
6161	75	105	2	0.05	0	3600	1	0	0	0	0	1	1
6162	75	106	12.4	0.05	0	3600	1	0	0	0	0	1	1
6163	75	107	0.3	0.05	0	3600	1	0	0	0	0	1	1
6164	75	108	17	0.05	0	3600	1	0	0	0	0	1	1
6165	75	109	2	0.05	0	3600	1	0	0	0	0	1	1
6166	75	110	7.5	0.05	0	3600	1	0	0	0	0	1	1
6167	75	111	1	0.05	0	3600	1	0	0	0	0	1	1
6168	75	112	1	0.05	0	3600	1	0	0	0	0	1	1
6169	75	113	0.4	0.05	0	3600	1	0	0	0	0	1	1
6170	75	114	0.2	0.05	0	3600	1	0	0	0	0	1	1
6171	75	115	6.2	0.05	0	3600	1	0	0	0	0	1	1
6172	75	116	6.3	0.05	0	3600	1	0	0	0	0	1	1
6173	75	117	12	0.05	0	3600	1	0	0	0	0	1	1
6174	75	118	5.9	0.05	0	3600	1	0	0	0	0	1	1
6175	75	119	6.3	0.05	0	3600	1	0	0	0	0	1	1
6176	75	120	17.8	0.05	0	3600	1	0	0	0	0	1	1
6177	75	121	11.7	0.05	0	3600	1	0	0	0	0	1	1
6178	75	122	8.3	0.05	0	3600	1	0	0	0	0	1	1
6179	75	123	9.2	0.05	0	3600	1	0	0	0	0	1	1
6180	75	124	7.3	0.05	0	3600	1	0	0	0	0	1	1
6181	75	126	11.9	0.05	0	3600	1	0	0	0	0	1	1
6182	75	127	7.3	0.05	0	3600	1	0	0	0	0	1	1
6183	75	128	8.3	0.05	0	3600	1	0	0	0	0	1	1
6184	75	143	8.5	0.05	0	3600	1	0	0	0	0	1	1
6185	75	130	12.9	0.05	0	3600	1	0	0	0	0	1	1
6186	76	3	0.2	0.05	0	3600	1	0	0	0	0	1	1
6187	76	5	0.4	0.05	0	3600	1	0	0	0	0	1	1
6188	76	6	0.4	0.05	0	3600	1	0	0	0	0	1	1
6189	76	7	0.2	0.05	0	3600	1	0	0	0	0	1	1
6190	76	9	0.1	0.05	0	3600	1	0	0	0	0	1	1
6191	76	8	0.3	0.05	0	3600	1	0	0	0	0	1	1
6192	76	11	0.2	0.05	0	3600	1	0	0	0	0	1	1
6193	76	12	50.7	0.05	0	3600	1	0	0	0	0	1	1
6194	76	14	0.3	0.05	0	3600	1	0	0	0	0	1	1
6195	76	17	0.1	0.05	0	3600	1	0	0	0	0	1	1
6196	76	132	24.7	0.05	0	3600	1	0	0	0	0	1	1
6197	76	18	0.3	0.05	0	3600	1	0	0	0	0	1	1
6198	76	19	1.9	0.05	0	3600	1	0	0	0	0	1	1
6199	76	20	3.2	0.05	0	3600	1	0	0	0	0	1	1
6200	76	21	6.6	0.05	0	3600	1	0	0	0	0	1	1
6201	76	22	3.9	0.05	0	3600	1	0	0	0	0	1	1
6202	76	134	0.8	0.05	0	3600	1	0	0	0	0	1	1
6203	76	23	2.7	0.05	0	3600	1	0	0	0	0	1	1
6204	76	24	1.3	0.05	0	3600	1	0	0	0	0	1	1
6205	76	25	2.6	0.05	0	3600	1	0	0	0	0	1	1
6206	76	26	1.2	0.05	0	3600	1	0	0	0	0	1	1
6207	76	27	2.3	0.05	0	3600	1	0	0	0	0	1	1
6208	76	28	1.2	0.05	0	3600	1	0	0	0	0	1	1
6209	76	29	1.2	0.05	0	3600	1	0	0	0	0	1	1
6210	76	30	3.2	0.05	0	3600	1	0	0	0	0	1	1
6211	76	31	1	0.05	0	3600	1	0	0	0	0	1	1
6212	76	32	1.2	0.05	0	3600	1	0	0	0	0	1	1
6213	76	33	6.1	0.05	0	3600	1	0	0	0	0	1	1
6214	76	34	1.8	0.05	0	3600	1	0	0	0	0	1	1
6215	76	35	7.7	0.05	0	3600	1	0	0	0	0	1	1
6216	76	36	1.1	0.05	0	3600	1	0	0	0	0	1	1
6217	76	38	1.8	0.05	0	3600	1	0	0	0	0	1	1
6218	76	39	1.4	0.05	0	3600	1	0	0	0	0	1	1
6219	76	40	1.8	0.05	0	3600	1	0	0	0	0	1	1
6220	76	41	2.2	0.05	0	3600	1	0	0	0	0	1	1
6221	76	42	1.7	0.05	0	3600	1	0	0	0	0	1	1
6222	76	45	1.3	0.05	0	3600	1	0	0	0	0	1	1
6223	76	46	10	0.05	0	3600	1	0	0	0	0	1	1
6224	76	47	5.8	0.05	0	3600	1	0	0	0	0	1	1
6225	76	48	0.3	0.05	0	3600	1	0	0	0	0	1	1
6226	76	50	2.7	0.05	0	3600	1	0	0	0	0	1	1
6227	76	137	158.8	0.05	0	3600	1	0	0	0	0	1	1
6228	76	51	2.2	0.05	0	3600	1	0	0	0	0	1	1
6229	76	52	4.3	0.05	0	3600	1	0	0	0	0	1	1
6230	76	53	2.9	0.05	0	3600	1	0	0	0	0	1	1
6231	76	54	6.7	0.05	0	3600	1	0	0	0	0	1	1
6232	76	56	4.6	0.05	0	3600	1	0	0	0	0	1	1
6233	76	57	6.2	0.05	0	3600	1	0	0	0	0	1	1
6234	76	58	1.4	0.05	0	3600	1	0	0	0	0	1	1
6235	76	59	14.6	0.05	0	3600	1	0	0	0	0	1	1
6236	76	60	6.7	0.05	0	3600	1	0	0	0	0	1	1
6237	76	61	3.6	0.05	0	3600	1	0	0	0	0	1	1
6238	76	62	1.9	0.05	0	3600	1	0	0	0	0	1	1
6239	76	63	8.9	0.05	0	3600	1	0	0	0	0	1	1
6240	76	64	8.1	0.05	0	3600	1	0	0	0	0	1	1
6241	76	65	3.3	0.05	0	3600	1	0	0	0	0	1	1
6242	76	66	8.4	0.05	0	3600	1	0	0	0	0	1	1
6243	76	67	1.1	0.05	0	3600	1	0	0	0	0	1	1
6244	76	68	37.3	0.05	0	3600	1	0	0	0	0	1	1
6245	76	69	4.3	0.05	0	3600	1	0	0	0	0	1	1
6246	76	70	4.3	0.05	0	3600	1	0	0	0	0	1	1
6247	76	71	6.7	0.05	0	3600	1	0	0	0	0	1	1
6248	76	72	22.4	0.05	0	3600	1	0	0	0	0	1	1
6249	76	73	22.4	0.05	0	3600	1	0	0	0	0	1	1
6250	76	74	8	0.05	0	3600	1	0	0	0	0	1	1
6251	76	75	17	0.05	0	3600	1	0	0	0	0	1	1
6252	76	77	8	0.05	0	3600	1	0	0	0	0	1	1
6253	76	78	7.9	0.05	0	3600	1	0	0	0	0	1	1
6254	76	79	2.5	0.05	0	3600	1	0	0	0	0	1	1
6255	76	80	17	0.05	0	3600	1	0	0	0	0	1	1
6256	76	81	34.5	0.05	0	3600	1	0	0	0	0	1	1
6257	76	82	29.4	0.05	0	3600	1	0	0	0	0	1	1
6258	76	83	11.9	0.05	0	3600	1	0	0	0	0	1	1
6259	76	85	32.6	0.05	0	3600	1	0	0	0	0	1	1
6260	76	86	2	0.05	0	3600	1	0	0	0	0	1	1
6261	76	87	3.6	0.05	0	3600	1	0	0	0	0	1	1
6262	76	88	44.6	0.05	0	3600	1	0	0	0	0	1	1
6263	76	89	44.6	0.05	0	3600	1	0	0	0	0	1	1
6264	76	90	3.6	0.05	0	3600	1	0	0	0	0	1	1
6265	76	140	446	0.05	0	3600	1	0	0	0	0	1	1
6266	76	91	14.8	0.05	0	3600	1	0	0	0	0	1	1
6267	76	92	61.4	0.05	0	3600	1	0	0	0	0	1	1
6268	76	93	14.8	0.05	0	3600	1	0	0	0	0	1	1
6269	76	94	2	0.05	0	3600	1	0	0	0	0	1	1
6270	76	95	45.2	0.05	0	3600	1	0	0	0	0	1	1
6271	76	96	7.5	0.05	0	3600	1	0	0	0	0	1	1
6272	76	97	7.5	0.05	0	3600	1	0	0	0	0	1	1
6273	76	98	0.8	0.05	0	3600	1	0	0	0	0	1	1
6274	76	99	2.1	0.05	0	3600	1	0	0	0	0	1	1
6275	76	100	6.3	0.05	0	3600	1	0	0	0	0	1	1
6276	76	102	1.8	0.05	0	3600	1	0	0	0	0	1	1
6277	76	103	5.2	0.05	0	3600	1	0	0	0	0	1	1
6278	76	104	29.2	0.05	0	3600	1	0	0	0	0	1	1
6279	76	105	9.7	0.05	0	3600	1	0	0	0	0	1	1
6280	76	106	14.2	0.05	0	3600	1	0	0	0	0	1	1
6281	76	107	0.4	0.05	0	3600	1	0	0	0	0	1	1
6282	76	108	24.2	0.05	0	3600	1	0	0	0	0	1	1
6283	76	109	9.7	0.05	0	3600	1	0	0	0	0	1	1
6284	76	110	12.7	0.05	0	3600	1	0	0	0	0	1	1
6285	76	111	2.9	0.05	0	3600	1	0	0	0	0	1	1
6286	76	112	2.9	0.05	0	3600	1	0	0	0	0	1	1
6287	76	113	2.9	0.05	0	3600	1	0	0	0	0	1	1
6288	76	114	2.1	0.05	0	3600	1	0	0	0	0	1	1
6289	76	115	119.6	0.05	0	3600	1	0	0	0	0	1	1
6290	76	116	6.7	0.05	0	3600	1	0	0	0	0	1	1
6291	76	117	13.9	0.05	0	3600	1	0	0	0	0	1	1
6292	76	143	19.6	0.05	0	3600	1	0	0	0	0	1	1
6293	76	118	6.3	0.05	0	3600	1	0	0	0	0	1	1
6294	76	119	6.7	0.05	0	3600	1	0	0	0	0	1	1
6295	76	120	23.4	0.05	0	3600	1	0	0	0	0	1	1
6296	76	121	12.9	0.05	0	3600	1	0	0	0	0	1	1
6297	76	122	8.8	0.05	0	3600	1	0	0	0	0	1	1
6298	76	123	9.6	0.05	0	3600	1	0	0	0	0	1	1
6299	76	124	7.8	0.05	0	3600	1	0	0	0	0	1	1
6300	76	126	13.4	0.05	0	3600	1	0	0	0	0	1	1
6301	76	127	7.8	0.05	0	3600	1	0	0	0	0	1	1
6302	76	128	8.8	0.05	0	3600	1	0	0	0	0	1	1
6303	76	130	14.2	0.05	0	3600	1	0	0	0	0	1	1
6304	77	3	0.2	0.05	0	3600	1	0	0	0	0	1	1
6305	77	5	0.7	0.05	0	3600	1	0	0	0	0	1	1
6306	77	6	0.5	0.05	0	3600	1	0	0	0	0	1	1
6307	77	8	0.4	0.05	0	3600	1	0	0	0	0	1	1
6308	77	12	42.7	0.05	0	3600	1	0	0	0	0	1	1
6309	77	14	0.6	0.05	0	3600	1	0	0	0	0	1	1
6310	77	18	0.7	0.05	0	3600	1	0	0	0	0	1	1
6311	77	132	3	0.05	0	3600	1	0	0	0	0	1	1
6312	77	19	0.1	0.05	0	3600	1	0	0	0	0	1	1
6313	77	20	0.5	0.05	0	3600	1	0	0	0	0	1	1
6314	77	21	2.1	0.05	0	3600	1	0	0	0	0	1	1
6315	77	22	1.6	0.05	0	3600	1	0	0	0	0	1	1
6316	77	134	0.1	0.05	0	3600	1	0	0	0	0	1	1
6317	77	23	1.2	0.05	0	3600	1	0	0	0	0	1	1
6318	77	24	0.5	0.05	0	3600	1	0	0	0	0	1	1
6319	77	25	1	0.05	0	3600	1	0	0	0	0	1	1
6320	77	26	0.2	0.05	0	3600	1	0	0	0	0	1	1
6321	77	27	1	0.05	0	3600	1	0	0	0	0	1	1
6322	77	28	0.2	0.05	0	3600	1	0	0	0	0	1	1
6323	77	29	0.5	0.05	0	3600	1	0	0	0	0	1	1
6324	77	30	0.8	0.05	0	3600	1	0	0	0	0	1	1
6325	77	31	0.3	0.05	0	3600	1	0	0	0	0	1	1
6326	77	32	0.5	0.05	0	3600	1	0	0	0	0	1	1
6327	77	33	1.2	0.05	0	3600	1	0	0	0	0	1	1
6328	77	34	0.7	0.05	0	3600	1	0	0	0	0	1	1
6329	77	35	1.5	0.05	0	3600	1	0	0	0	0	1	1
6330	77	36	0.1	0.05	0	3600	1	0	0	0	0	1	1
6331	77	38	0.5	0.05	0	3600	1	0	0	0	0	1	1
6332	77	39	0.3	0.05	0	3600	1	0	0	0	0	1	1
6333	77	40	0.7	0.05	0	3600	1	0	0	0	0	1	1
6334	77	41	1	0.05	0	3600	1	0	0	0	0	1	1
6335	77	42	0.5	0.05	0	3600	1	0	0	0	0	1	1
6336	77	45	0.6	0.05	0	3600	1	0	0	0	0	1	1
6337	77	46	2.3	0.05	0	3600	1	0	0	0	0	1	1
6338	77	47	0.8	0.05	0	3600	1	0	0	0	0	1	1
6339	77	137	17.9	0.05	0	3600	1	0	0	0	0	1	1
6340	77	50	1.2	0.05	0	3600	1	0	0	0	0	1	1
6341	77	51	1	0.05	0	3600	1	0	0	0	0	1	1
6342	77	52	2.2	0.05	0	3600	1	0	0	0	0	1	1
6343	77	53	0.5	0.05	0	3600	1	0	0	0	0	1	1
6344	77	54	0.9	0.05	0	3600	1	0	0	0	0	1	1
6345	77	56	1.4	0.05	0	3600	1	0	0	0	0	1	1
6346	77	57	3	0.05	0	3600	1	0	0	0	0	1	1
6347	77	58	0.8	0.05	0	3600	1	0	0	0	0	1	1
6348	77	59	4.5	0.05	0	3600	1	0	0	0	0	1	1
6349	77	60	0.9	0.05	0	3600	1	0	0	0	0	1	1
6350	77	61	0.8	0.05	0	3600	1	0	0	0	0	1	1
6351	77	62	0.4	0.05	0	3600	1	0	0	0	0	1	1
6352	77	63	7.2	0.05	0	3600	1	0	0	0	0	1	1
6353	77	64	1	0.05	0	3600	1	0	0	0	0	1	1
6354	77	65	3.6	0.05	0	3600	1	0	0	0	0	1	1
6355	77	66	1.7	0.05	0	3600	1	0	0	0	0	1	1
6356	77	67	0.2	0.05	0	3600	1	0	0	0	0	1	1
6357	77	68	6.5	0.05	0	3600	1	0	0	0	0	1	1
6358	77	69	0.8	0.05	0	3600	1	0	0	0	0	1	1
6359	77	70	0.8	0.05	0	3600	1	0	0	0	0	1	1
6360	77	71	1.3	0.05	0	3600	1	0	0	0	0	1	1
6361	77	72	11.5	0.05	0	3600	1	0	0	0	0	1	1
6362	77	73	11.5	0.05	0	3600	1	0	0	0	0	1	1
6363	77	75	2.5	0.05	0	3600	1	0	0	0	0	1	1
6364	77	76	7.6	0.05	0	3600	1	0	0	0	0	1	1
6365	77	78	9	0.05	0	3600	1	0	0	0	0	1	1
6366	77	79	3.1	0.05	0	3600	1	0	0	0	0	1	1
6367	77	80	2.5	0.05	0	3600	1	0	0	0	0	1	1
6368	77	81	4	0.05	0	3600	1	0	0	0	0	1	1
6369	77	82	7.4	0.05	0	3600	1	0	0	0	0	1	1
6370	77	83	2.1	0.05	0	3600	1	0	0	0	0	1	1
6371	77	85	4.1	0.05	0	3600	1	0	0	0	0	1	1
6372	77	86	0.9	0.05	0	3600	1	0	0	0	0	1	1
6373	77	87	100.2	0.05	0	3600	1	0	0	0	0	1	1
6374	77	88	10.6	0.05	0	3600	1	0	0	0	0	1	1
6375	77	89	1.3	0.05	0	3600	1	0	0	0	0	1	1
6376	77	90	2.4	0.05	0	3600	1	0	0	0	0	1	1
6377	77	140	96.1	0.05	0	3600	1	0	0	0	0	1	1
6378	77	91	2.6	0.05	0	3600	1	0	0	0	0	1	1
6379	77	92	11.6	0.05	0	3600	1	0	0	0	0	1	1
6380	77	93	2.6	0.05	0	3600	1	0	0	0	0	1	1
6381	77	94	0.9	0.05	0	3600	1	0	0	0	0	1	1
6382	77	95	21.8	0.05	0	3600	1	0	0	0	0	1	1
6383	77	96	1.8	0.05	0	3600	1	0	0	0	0	1	1
6384	77	97	1.8	0.05	0	3600	1	0	0	0	0	1	1
6385	77	100	1.1	0.05	0	3600	1	0	0	0	0	1	1
6386	77	102	0.6	0.05	0	3600	1	0	0	0	0	1	1
6387	77	103	0.9	0.05	0	3600	1	0	0	0	0	1	1
6388	77	104	9	0.05	0	3600	1	0	0	0	0	1	1
6389	77	105	2.4	0.05	0	3600	1	0	0	0	0	1	1
6390	77	106	5	0.05	0	3600	1	0	0	0	0	1	1
6391	77	108	7.6	0.05	0	3600	1	0	0	0	0	1	1
6392	77	109	2.4	0.05	0	3600	1	0	0	0	0	1	1
6393	77	110	3.8	0.05	0	3600	1	0	0	0	0	1	1
6394	77	111	6	0.05	0	3600	1	0	0	0	0	1	1
6395	77	112	6	0.05	0	3600	1	0	0	0	0	1	1
6396	77	113	0.3	0.05	0	3600	1	0	0	0	0	1	1
6397	77	114	0.2	0.05	0	3600	1	0	0	0	0	1	1
6398	77	115	20.3	0.05	0	3600	1	0	0	0	0	1	1
6399	77	118	0.9	0.05	0	3600	1	0	0	0	0	1	1
6400	77	122	0.9	0.05	0	3600	1	0	0	0	0	1	1
6401	77	123	1	0.05	0	3600	1	0	0	0	0	1	1
6402	77	124	0.7	0.05	0	3600	1	0	0	0	0	1	1
6403	77	126	0.4	0.05	0	3600	1	0	0	0	0	1	1
6404	77	127	0.7	0.05	0	3600	1	0	0	0	0	1	1
6405	77	128	0.9	0.05	0	3600	1	0	0	0	0	1	1
6406	77	130	1.9	0.05	0	3600	1	0	0	0	0	1	1
6407	77	143	0.1	0.05	0	3600	1	0	0	0	0	1	1
6408	133	33	1.9	0.05	0	3600	1	0	0	0	0	1	1
6409	133	35	0.5	0.05	0	3600	1	0	0	0	0	1	1
6410	133	57	0.1	0.05	0	3600	1	0	0	0	0	1	1
6411	133	60	0.1	0.05	0	3600	1	0	0	0	0	1	1
6412	133	61	0.5	0.05	0	3600	1	0	0	0	0	1	1
6413	133	62	0.1	0.05	0	3600	1	0	0	0	0	1	1
6414	133	64	0.1	0.05	0	3600	1	0	0	0	0	1	1
6415	133	65	0.1	0.05	0	3600	1	0	0	0	0	1	1
6416	133	69	0.6	0.05	0	3600	1	0	0	0	0	1	1
6417	133	70	0.6	0.05	0	3600	1	0	0	0	0	1	1
6418	133	74	0.1	0.05	0	3600	1	0	0	0	0	1	1
6419	133	77	0.1	0.05	0	3600	1	0	0	0	0	1	1
6420	133	78	0.2	0.05	0	3600	1	0	0	0	0	1	1
6421	133	79	0.1	0.05	0	3600	1	0	0	0	0	1	1
6422	133	80	0.4	0.05	0	3600	1	0	0	0	0	1	1
6423	133	81	0.4	0.05	0	3600	1	0	0	0	0	1	1
6424	133	83	0.3	0.05	0	3600	1	0	0	0	0	1	1
6425	133	85	0.4	0.05	0	3600	1	0	0	0	0	1	1
6426	133	91	0.1	0.05	0	3600	1	0	0	0	0	1	1
6427	133	93	0.1	0.05	0	3600	1	0	0	0	0	1	1
6428	133	96	0.1	0.05	0	3600	1	0	0	0	0	1	1
6429	133	97	0.1	0.05	0	3600	1	0	0	0	0	1	1
6430	133	99	11.8	0.05	0	3600	1	0	0	0	0	1	1
6431	133	100	0.1	0.05	0	3600	1	0	0	0	0	1	1
6432	133	103	7.9	0.05	0	3600	1	0	0	0	0	1	1
6433	133	104	0.5	0.05	0	3600	1	0	0	0	0	1	1
6434	133	105	9.2	0.05	0	3600	1	0	0	0	0	1	1
6435	133	106	0.3	0.05	0	3600	1	0	0	0	0	1	1
6436	133	107	2.8	0.05	0	3600	1	0	0	0	0	1	1
6437	133	108	0.4	0.05	0	3600	1	0	0	0	0	1	1
6438	78	3	0.4	0.05	0	3600	1	0	0	0	0	1	1
6439	78	5	1.3	0.05	0	3600	1	0	0	0	0	1	1
6440	78	6	1.2	0.05	0	3600	1	0	0	0	0	1	1
6441	78	8	1	0.05	0	3600	1	0	0	0	0	1	1
6442	78	12	45.8	0.05	0	3600	1	0	0	0	0	1	1
6443	78	14	1.3	0.05	0	3600	1	0	0	0	0	1	1
6444	78	18	1.4	0.05	0	3600	1	0	0	0	0	1	1
6445	78	132	7.5	0.05	0	3600	1	0	0	0	0	1	1
6446	78	19	0.5	0.05	0	3600	1	0	0	0	0	1	1
6447	78	20	1.3	0.05	0	3600	1	0	0	0	0	1	1
6448	78	21	4	0.05	0	3600	1	0	0	0	0	1	1
6449	78	22	3.2	0.05	0	3600	1	0	0	0	0	1	1
6450	78	134	0.3	0.05	0	3600	1	0	0	0	0	1	1
6451	78	23	2.5	0.05	0	3600	1	0	0	0	0	1	1
6452	78	24	0.9	0.05	0	3600	1	0	0	0	0	1	1
6453	78	25	1.9	0.05	0	3600	1	0	0	0	0	1	1
6454	78	26	0.5	0.05	0	3600	1	0	0	0	0	1	1
6455	78	27	2	0.05	0	3600	1	0	0	0	0	1	1
6456	78	28	0.5	0.05	0	3600	1	0	0	0	0	1	1
6457	78	29	0.9	0.05	0	3600	1	0	0	0	0	1	1
6458	78	30	1.4	0.05	0	3600	1	0	0	0	0	1	1
6459	78	31	0.5	0.05	0	3600	1	0	0	0	0	1	1
6460	78	32	0.9	0.05	0	3600	1	0	0	0	0	1	1
6461	78	33	2.4	0.05	0	3600	1	0	0	0	0	1	1
6462	78	34	2	0.05	0	3600	1	0	0	0	0	1	1
6463	78	35	3.2	0.05	0	3600	1	0	0	0	0	1	1
6464	78	36	0.3	0.05	0	3600	1	0	0	0	0	1	1
6465	78	38	0.8	0.05	0	3600	1	0	0	0	0	1	1
6466	78	39	0.6	0.05	0	3600	1	0	0	0	0	1	1
6467	78	40	1.3	0.05	0	3600	1	0	0	0	0	1	1
6468	78	41	2.8	0.05	0	3600	1	0	0	0	0	1	1
6469	78	42	1	0.05	0	3600	1	0	0	0	0	1	1
6470	78	45	1	0.05	0	3600	1	0	0	0	0	1	1
6471	78	46	3.1	0.05	0	3600	1	0	0	0	0	1	1
6472	78	47	1.6	0.05	0	3600	1	0	0	0	0	1	1
6473	78	137	33.5	0.05	0	3600	1	0	0	0	0	1	1
6474	78	50	1.9	0.05	0	3600	1	0	0	0	0	1	1
6475	78	51	2.8	0.05	0	3600	1	0	0	0	0	1	1
6476	78	52	3.6	0.05	0	3600	1	0	0	0	0	1	1
6477	78	53	1.1	0.05	0	3600	1	0	0	0	0	1	1
6478	78	54	1.6	0.05	0	3600	1	0	0	0	0	1	1
6479	78	56	2.1	0.05	0	3600	1	0	0	0	0	1	1
6480	78	57	5.7	0.05	0	3600	1	0	0	0	0	1	1
6481	78	58	2	0.05	0	3600	1	0	0	0	0	1	1
6482	78	59	6.1	0.05	0	3600	1	0	0	0	0	1	1
6483	78	60	1.6	0.05	0	3600	1	0	0	0	0	1	1
6484	78	61	1.5	0.05	0	3600	1	0	0	0	0	1	1
6485	78	62	0.7	0.05	0	3600	1	0	0	0	0	1	1
6486	78	63	21.3	0.05	0	3600	1	0	0	0	0	1	1
6487	78	64	1.6	0.05	0	3600	1	0	0	0	0	1	1
6488	78	65	15.6	0.05	0	3600	1	0	0	0	0	1	1
6489	78	66	3.2	0.05	0	3600	1	0	0	0	0	1	1
6490	78	67	0.4	0.05	0	3600	1	0	0	0	0	1	1
6491	78	68	9.3	0.05	0	3600	1	0	0	0	0	1	1
6492	78	69	1.3	0.05	0	3600	1	0	0	0	0	1	1
6493	78	70	1.3	0.05	0	3600	1	0	0	0	0	1	1
6494	78	71	2.4	0.05	0	3600	1	0	0	0	0	1	1
6495	78	72	12.5	0.05	0	3600	1	0	0	0	0	1	1
6496	78	73	12.5	0.05	0	3600	1	0	0	0	0	1	1
6497	78	74	9	0.05	0	3600	1	0	0	0	0	1	1
6498	78	75	4	0.05	0	3600	1	0	0	0	0	1	1
6499	78	76	7.7	0.05	0	3600	1	0	0	0	0	1	1
6500	78	77	9	0.05	0	3600	1	0	0	0	0	1	1
6501	78	79	7.4	0.05	0	3600	1	0	0	0	0	1	1
6502	78	80	4	0.05	0	3600	1	0	0	0	0	1	1
6503	78	81	5.7	0.05	0	3600	1	0	0	0	0	1	1
6504	78	82	8.4	0.05	0	3600	1	0	0	0	0	1	1
6505	78	83	3.4	0.05	0	3600	1	0	0	0	0	1	1
6506	78	85	5.6	0.05	0	3600	1	0	0	0	0	1	1
6507	78	86	3.8	0.05	0	3600	1	0	0	0	0	1	1
6508	78	87	164.4	0.05	0	3600	1	0	0	0	0	1	1
6509	78	88	12.8	0.05	0	3600	1	0	0	0	0	1	1
6510	78	89	2.1	0.05	0	3600	1	0	0	0	0	1	1
6511	78	90	18.6	0.05	0	3600	1	0	0	0	0	1	1
6512	78	140	141.5	0.05	0	3600	1	0	0	0	0	1	1
6513	78	91	2.9	0.05	0	3600	1	0	0	0	0	1	1
6514	78	92	16.9	0.05	0	3600	1	0	0	0	0	1	1
6515	78	93	2.9	0.05	0	3600	1	0	0	0	0	1	1
6516	78	94	3.8	0.05	0	3600	1	0	0	0	0	1	1
6517	78	95	51.7	0.05	0	3600	1	0	0	0	0	1	1
6518	78	96	2.5	0.05	0	3600	1	0	0	0	0	1	1
6519	78	97	2.5	0.05	0	3600	1	0	0	0	0	1	1
6520	78	99	0.3	0.05	0	3600	1	0	0	0	0	1	1
6521	78	100	1.6	0.05	0	3600	1	0	0	0	0	1	1
6522	78	102	1.7	0.05	0	3600	1	0	0	0	0	1	1
6523	78	103	1.4	0.05	0	3600	1	0	0	0	0	1	1
6524	78	104	13.8	0.05	0	3600	1	0	0	0	0	1	1
6525	78	105	4.7	0.05	0	3600	1	0	0	0	0	1	1
6526	78	106	6.9	0.05	0	3600	1	0	0	0	0	1	1
6527	78	108	13.1	0.05	0	3600	1	0	0	0	0	1	1
6528	78	109	4.7	0.05	0	3600	1	0	0	0	0	1	1
6529	78	110	9.7	0.05	0	3600	1	0	0	0	0	1	1
6530	78	111	8.6	0.05	0	3600	1	0	0	0	0	1	1
6531	78	112	8.6	0.05	0	3600	1	0	0	0	0	1	1
6532	78	113	1.1	0.05	0	3600	1	0	0	0	0	1	1
6533	78	114	0.7	0.05	0	3600	1	0	0	0	0	1	1
6534	78	115	26.2	0.05	0	3600	1	0	0	0	0	1	1
6535	78	118	1.5	0.05	0	3600	1	0	0	0	0	1	1
6536	78	122	1.4	0.05	0	3600	1	0	0	0	0	1	1
6537	78	123	1.6	0.05	0	3600	1	0	0	0	0	1	1
6538	78	124	1.1	0.05	0	3600	1	0	0	0	0	1	1
6539	78	126	1.6	0.05	0	3600	1	0	0	0	0	1	1
6540	78	127	1.1	0.05	0	3600	1	0	0	0	0	1	1
6541	78	128	1.4	0.05	0	3600	1	0	0	0	0	1	1
6542	78	130	3.5	0.05	0	3600	1	0	0	0	0	1	1
6543	78	143	0.3	0.05	0	3600	1	0	0	0	0	1	1
6544	136	48	0.4	0.05	0	3600	1	0	0	0	0	1	1
6545	136	49	0.1	0.05	0	3600	1	0	0	0	0	1	1
6546	136	135	6.4	0.05	0	3600	1	0	0	0	0	1	1
6547	79	3	0.1	0.05	0	3600	1	0	0	0	0	1	1
6548	79	5	0.3	0.05	0	3600	1	0	0	0	0	1	1
6549	79	6	0.2	0.05	0	3600	1	0	0	0	0	1	1
6550	79	8	0.2	0.05	0	3600	1	0	0	0	0	1	1
6551	79	12	40.5	0.05	0	3600	1	0	0	0	0	1	1
6552	79	14	0.2	0.05	0	3600	1	0	0	0	0	1	1
6553	79	18	0.4	0.05	0	3600	1	0	0	0	0	1	1
6554	79	20	0.2	0.05	0	3600	1	0	0	0	0	1	1
6555	79	21	1.1	0.05	0	3600	1	0	0	0	0	1	1
6556	79	22	0.8	0.05	0	3600	1	0	0	0	0	1	1
